Call Sign,Call Sign.1,Vessel Name,Ship Type,Flag,Vessel Max Draft,Last Port,Next Port,Current Location,Enter Location,Exit Location,IMO,Berth,ATA,EDT,ADT,ETA,WaitingTime,MaxDraft,MaxLOA,BerthLength,ATA_day_Friday,ATA_day_Monday,ATA_day_Saturday,ATA_day_Sunday,ATA_day_Thursday,ATA_day_Tuesday,ATA_day_Wednesday,EDT_day_Friday,EDT_day_Monday,EDT_day_Saturday,EDT_day_Sunday,EDT_day_Thursday,EDT_day_Tuesday,EDT_day_Wednesday,ATA_shift,EDT_shift,ATA_season_autumn,ATA_season_spring,ATA_season_summer,ATA_season_winter,EDT_season_autumn,EDT_season_spring,EDT_season_summer,EDT_season_winter,ATA_inport,Length,Gross Tonnage,Breadth,ATA_berth_delay
D7FL,D7FL,RAON TERESA,"TANKER (CRUDE,FUEL,DIESEL,LUB)",KRS,9.7,"OTHER, KOREA, R",MUMBAI,SLA,,,9244984,SLA,2023-11-07 21:39:00,2023-11-08 07:00:00,2023-11-08 05:28:00,2023-11-07 21:39:00,7.816666666666666,7.5,400.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3,1,True,False,False,False,True,False,False,False,5,147.0,12110.0,24.0,1.5333333333333334
D5YM2,D5YM2,AL KARAMA,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,LIB,12.3,CAMPHA,"OTHER, INDONESIA",SELA,,,9801732,SELA,2023-11-08 04:06:00,2023-11-08 10:00:00,2023-11-08 10:06:00,2023-11-08 04:06:00,6.0,7.5,400.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,2,True,False,False,False,True,False,False,False,5,199.0,35606.0,32.0,0.1
D5JW3,D5JW3,RICHARD OLDENDORFF,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,LIB,7.8,DUNG QUAT,NEWCASTLE,PT,,,9462366,SELA,2023-11-08 17:04:00,2023-11-08 23:19:00,2023-11-09 05:18:00,2023-11-08 17:04:00,12.233333333333333,7.5,400.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3,3,True,False,False,False,True,False,False,False,4,260.0,65976.0,43.0,5.983333333333333
3WHZ,3WHZ,PHUONG DONG 10,GENERAL / HEAVY LIFT CARGO,VNM,5.5,BATAAN,CUA LO,SELA,,,9517135,SELA,2024-05-18 10:25:00,2024-05-18 14:00:00,2024-05-18 15:35:00,2024-05-18 10:25:00,5.166666666666667,7.5,400.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2,2,False,True,False,False,False,True,False,False,6,102.0,4219.0,17.0,1.5833333333333333
J5AI8,J5AI8,ALRAHMANI S,GENERAL / HEAVY LIFT CARGO,GBS,6.06,"TIANJIN XINGANG, TJ","OTHER, YEMEN",SELA,,,9559420,SELA,2023-11-12 00:03:00,2023-11-12 18:00:00,2023-11-12 11:36:00,2023-11-12 00:03:00,11.55,7.5,400.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,3,True,False,False,False,True,False,False,False,4,99.0,2993.0,15.0,6.4
9V8134,9V8134,OCEAN PHOENIX,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,SNG,6.05,HONG KONG,DUNG QUAT,NWLA,,,9175638,SELA,2023-12-09 23:19:00,2023-12-10 06:00:00,2023-12-10 02:11:00,2023-12-09 23:19:00,2.8666666666666667,7.5,400.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3,1,False,False,False,True,False,False,False,True,5,189.0,27011.0,31.0,3.816666666666667
5BQV4,5BQV4,SENECA,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,CYP,7.24,"SHANWEI, GD",OPEN SEA,SWLA,,,9591179,SELA,2023-11-09 19:01:00,2023-11-10 08:00:00,2023-11-10 02:34:00,2023-11-09 19:01:00,7.55,7.5,400.0,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,3,2,True,False,False,False,True,False,False,False,3,235.0,45955.0,32.0,5.433333333333334
V7YH3,V7YH3,SASEBO ACE,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,MAR,7.2,"OTHER, CHINA (COAST)",SAMARINDA,SWLA,,,9507960,SWLA,2023-11-10 00:25:00,2023-11-10 08:27:00,2023-11-10 13:02:00,2023-11-10 00:25:00,12.616666666666667,7.5,400.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1,2,True,False,False,False,True,False,False,False,5,225.0,40339.0,32.0,4.583333333333333
D5PX8,D5PX8,HG ROTTERDAM,GENERAL / HEAVY LIFT CARGO,LIB,9.9,"SHANGHAI, SH","OTHER, FRANCE",SELA,,,9598921,SELA,2023-11-10 20:22:00,2023-11-11 08:40:00,2023-11-11 05:43:00,2023-11-10 20:22:00,9.35,7.5,400.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,3,2,True,False,False,False,True,False,False,False,3,181.0,24726.0,30.0,2.95
3FEX3,3FEX3,TS DELTA,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,PAN,8.51,KIMITSU,OPEN SEA,SELA,,,9719355,SELA,2023-11-12 02:30:00,2023-11-13 00:00:00,2023-11-12 05:19:00,2023-11-12 02:30:00,2.816666666666667,7.5,400.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,1,True,False,False,False,True,False,False,False,5,182.0,24159.0,30.0,18.683333333333334
9V2692,9V2692,DIAMOND INDAH,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,SNG,12.69,"OTHER, USA",JAKARTA,SELA,,,9235191,SELA,2024-09-28 20:31:00,2024-09-29 08:00:00,2024-09-29 05:17:00,2024-09-28 20:31:00,8.766666666666667,7.5,400.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3,2,True,False,False,False,True,False,False,False,17,229.0,43321.0,36.0,2.716666666666667
V7A5401,V7A5401,GENCO TITUS,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,MAR,9.5,"ZHUHAI, GD",OPEN SEA,SWLA,,,9410959,SWLA,2024-07-20 02:44:00,2024-07-20 13:47:00,2024-07-20 15:34:00,2024-07-20 02:44:00,12.833333333333334,7.5,400.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1,2,False,False,True,False,False,False,True,False,10,291.0,91373.0,45.0,1.7833333333333334
VRML4,VRML4,SURABAYA EXPRESS,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,HKG,10.6,"CAILAN, VIETNAM","RIZHAO, SD",SELA,,,9554731,SELA,2023-11-13 00:27:00,2023-11-13 14:00:00,2023-11-13 08:48:00,2023-11-13 00:27:00,8.35,7.5,400.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,2,True,False,False,False,True,False,False,False,5,215.0,54686.0,37.0,5.2
D7VY,D7VY,JN NEPTUNE,CHEMICAL,KRS,7.9,DAESAN,SINGAPORE,SHELL,,,9363807,SHELL,2024-07-17 23:47:00,2024-07-20 17:00:00,2024-07-20 06:59:00,2024-07-17 23:47:00,55.2,14.5,245.0,226.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,3,3,False,False,True,False,False,False,True,False,6,121.0,7215.0,20.0,10.016666666666667
VRAB8,VRAB8,CSCL ASIA,CONTAINER,HKG,11.4,"YANTIAN, SHENZHEN","SHANGHAI, SH",KC12,CIPBW,MB,9285976,KC12,2024-02-05 03:12:00,2024-02-05 23:00:00,2024-02-05 15:02:00,2024-02-05 03:12:00,11.833333333333334,,370.0,338.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,3,False,False,False,True,False,False,False,True,5,334.0,90645.0,42.0,7.966666666666667
3FTL8,3FTL8,GROWTH RING,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,PAN,7.7,"FUZHOU, MAWEI, FJ",SINGAPORE,SELA,,,9363687,SELA,2023-11-15 01:18:00,2023-11-15 15:08:00,2023-11-15 10:52:00,2023-11-15 01:18:00,9.566666666666666,7.5,400.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,2,True,False,False,False,True,False,False,False,7,210.0,49192.0,36.0,4.266666666666667
3ECJ9,3ECJ9,PLANET PEARL,"TANKER (CRUDE,FUEL,DIESEL,LUB)",PAN,8.5,"ZHUHAI, GD",OPEN SEA,SLA,,,9307140,SLA,2023-11-19 00:05:00,2023-11-19 12:19:00,2023-11-19 14:06:00,2023-11-19 00:05:00,14.016666666666667,7.5,400.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,2,True,False,False,False,True,False,False,False,5,239.0,56172.0,42.0,1.7833333333333334
BKWW5,BKWW5,CAI HONG DAO 7,CHEMICAL,CHR,5.0,"DONGGUAN, GD","ZHUHAI, GD",SHELL,,,9626340,SHELL,2023-11-14 23:12:00,2023-11-18 20:00:00,2023-11-19 11:04:00,2023-11-14 23:12:00,107.86666666666666,14.5,245.0,226.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,3,3,True,False,False,False,True,False,False,False,5,114.0,4682.0,17.0,15.066666666666666
9V7102,9V7102,HAI JIN,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,SNG,6.6,"HAIMEN, ZJ",OPEN SEA,SELA,,,9617674,SELA,2023-11-17 22:24:00,2023-11-17 23:00:00,2023-11-18 06:48:00,2023-11-17 22:24:00,8.4,7.5,400.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,3,3,True,False,False,False,True,False,False,False,5,189.0,32846.0,32.0,7.8
3FLF5,3FLF5,SPRING BRIGHT,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,PAN,8.77,"RIZHAO, SD",WALCOTT,SELA,,,9557862,SELA,2023-11-16 05:38:00,2023-11-16 15:00:00,2023-11-16 10:52:00,2023-11-16 05:38:00,5.233333333333333,7.5,400.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,2,True,False,False,False,True,False,False,False,3,289.0,91508.0,45.0,4.133333333333334
BJLJ,BJLJ,TAN SUO YI HAO,OTHER,CHR,5.4,"SANYA, HAINAN",OPEN SEA,SELA,,,8315451,SELA,2024-09-18 19:55:00,2024-09-19 10:00:00,2024-09-19 23:40:00,2024-09-18 19:55:00,27.75,7.5,400.0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3,2,True,False,False,False,True,False,False,False,9,94.0,5073.0,18.0,13.666666666666666
BIAP9,BIAP9,KONG QUE LAN,"TANKER (CRUDE,FUEL,DIESEL,LUB)",CHR,5.2,"ZHANGJIAGANG, JS",KUANTAN,SLA,,,9584463,SLA,2024-07-14 05:02:00,2024-07-14 18:00:00,2024-07-14 10:32:00,2024-07-14 05:02:00,5.5,7.5,400.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,3,False,False,True,False,False,False,True,False,8,93.0,2492.0,15.0,7.466666666666667
9HA2015,9HA2015,OKTEM AKSOY,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,MTA,5.5,GUANGZHOU,OPEN SEA,SWLA,,,9282742,SWLA,2023-11-17 20:44:00,2023-11-18 20:00:00,2023-11-18 15:27:00,2023-11-17 20:44:00,18.716666666666665,7.5,400.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,3,3,True,False,False,False,True,False,False,False,4,189.0,30058.0,32.0,4.55
3EXZ9,3EXZ9,POAVOSA BRAVE,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,PAN,5.43,IWAKUNI,HALONG BAY,SWLA,,,9519195,SWLA,2023-11-18 04:35:00,2023-11-18 16:00:00,2023-11-18 14:58:00,2023-11-18 04:35:00,10.383333333333333,7.5,400.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1,3,True,False,False,False,True,False,False,False,4,169.0,17018.0,27.0,1.0333333333333334
HODU,HODU,MSC BARBARA,CONTAINER,PAN,10.7,NEW YORK,"XIAMEN, FJ",SELA,MB,MB,9226932,SELA,2024-08-26 00:20:00,2024-08-26 15:00:00,2024-08-26 13:49:00,2024-08-26 00:20:00,13.483333333333333,7.5,400.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,2,False,False,True,False,False,False,True,False,7,303.0,73819.0,40.0,1.1833333333333333
3ECD5,3ECD5,INDIGO SW,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,PAN,6.2,"XIAMEN, FJ","OTHER, VIETNAM",SELA,,,9691151,SELA,2024-07-18 20:35:00,2024-07-19 12:00:00,2024-07-19 07:40:00,2024-07-18 20:35:00,11.083333333333334,7.5,400.0,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,3,2,False,False,True,False,False,False,True,False,6,176.0,21728.0,28.0,4.333333333333333
A8RB5,A8RB5,KASSIAKOS,CONTAINER,LIB,11.87,"XINGANG, TIANJIN, TJ","NINGBO, ZJ",KC19,MB,MB,9386471,KC19,2024-07-23 01:58:00,2024-07-23 20:00:00,2024-07-23 19:01:00,2024-07-23 01:58:00,17.05,16.5,400.0,300.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,3,False,False,True,False,False,False,True,False,6,258.0,40560.0,32.0,0.9833333333333333
3FCK5,3FCK5,ALSTROEMERIA,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,PAN,11.8,"OTHER, CHILE",YANGPU,SELA,,,9370202,SELA,2024-03-09 01:08:00,2024-03-09 23:00:00,2024-03-09 12:43:00,2024-03-09 01:08:00,11.583333333333334,7.5,400.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1,3,False,True,False,False,False,True,False,False,3,209.0,49720.0,37.0,10.283333333333333
3FXV2,3FXV2,ZHONG XING HAI,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,PAN,9.0,"TAICANG,CN",OPEN SEA,SELA,,,9516507,SELA,2023-11-19 16:47:00,2023-11-20 03:00:00,2023-11-20 10:02:00,2023-11-19 16:47:00,17.25,7.5,400.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,3,1,True,False,False,False,True,False,False,False,4,300.0,105936.0,50.0,7.033333333333333
VRSK5,VRSK5,SHANDONG FU ZHI,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,HKG,7.5,"OTHER, CHINA (COAST)",OPEN SEA,SWLA,,,9748796,SWLA,2024-01-15 17:34:00,2024-01-16 23:00:00,2024-01-16 05:04:00,2024-01-15 17:34:00,11.5,7.5,400.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3,3,False,False,False,True,False,False,False,True,2,229.0,44120.0,32.0,17.933333333333334
DSFT8,DSFT8,KMTC PUSAN,CONTAINER,KRS,8.9,LAEM CHABANG,HO CHI MINH CITY,KC12,,TSK,9131852,KC12,2024-10-04 01:13:00,2024-10-04 15:00:00,2024-10-04 12:28:00,2024-10-04 01:13:00,11.25,,370.0,338.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1,2,True,False,False,False,True,False,False,False,15,168.0,16717.0,27.0,2.533333333333333
D5YU7,D5YU7,EPAMINONDAS,CONTAINER,LIB,12.3,"YANTIAN, SHENZHEN","NANSHA, PANYU",SELA,MB,MB,9153862,KC2,2024-06-23 14:35:00,2024-06-23 21:30:00,2024-06-23 23:02:00,2024-06-23 14:35:00,8.45,15.5,370.0,305.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2,3,False,False,True,False,False,False,True,False,11,299.0,80942.0,42.0,1.5333333333333334
A8XN8,A8XN8,DIYYINAH I,"TANKER (CRUDE,FUEL,DIESEL,LUB)",LIB,13.75,NEW MANGALORE,TABANGAO,SHELL,,,9487251,SHELL,2023-11-28 17:28:00,2023-11-30 23:59:00,2023-11-30 07:00:00,2023-11-28 17:28:00,37.53333333333333,14.5,245.0,226.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3,3,True,False,False,False,True,False,False,False,5,228.0,42538.0,32.0,16.983333333333334
VRMH7,VRMH7,21 LUCKY,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,HKG,9.52,CAMPHA,KAOHSIUNG,PT,,,9243497,SWLA,2023-11-23 01:33:00,2023-11-23 08:00:00,2023-11-23 04:50:00,2023-11-23 01:33:00,3.283333333333333,7.5,400.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,2,True,False,False,False,True,False,False,False,1,170.0,17977.0,27.0,3.1666666666666665
V3VU8,V3VU8,TAJ,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,BZE,3.5,"TAICANG,CN",PORTO MARGHERA,SELA,,,9298428,SELA,2024-04-07 09:25:00,2024-04-08 06:00:00,2024-04-08 12:32:00,2024-04-07 09:25:00,27.116666666666667,7.5,400.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,2,1,False,True,False,False,False,True,False,False,2,79.0,1997.0,13.0,6.533333333333333
5LFL6,5LFL6,RUI FU CHENG,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,LIB,6.5,"CHAOZHOU, GD","OTHER, PHILIPPINES",SELA,,,9272448,SELA,2024-01-20 07:01:00,2024-01-20 15:00:00,2024-01-20 14:19:00,2024-01-20 07:01:00,7.3,7.5,400.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1,2,False,False,False,True,False,False,False,True,5,189.0,30662.0,32.0,0.6833333333333333
VRQU5,VRQU5,NEWSEAS JASPER,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,HKG,6.5,HAIPHONG,"OTHER, PHILIPPINES",SWLA,,,9488188,SWLA,2023-11-25 02:15:00,2023-11-25 13:00:00,2023-11-25 08:11:00,2023-11-25 02:15:00,5.933333333333334,7.5,400.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1,2,True,False,False,False,True,False,False,False,3,189.0,33044.0,32.0,4.816666666666666
OXPT2,OXPT2,MAERSK BRISTOL,CHEMICAL,DEN,9.16,SINGAPORE,DUMAI,SLA,PT,TSK,9299434,SLA,2023-12-21 16:15:00,2023-12-22 10:10:00,2023-12-22 06:42:00,2023-12-21 16:15:00,14.45,7.5,400.0,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,3,2,False,False,False,True,False,False,False,True,4,175.0,19758.0,29.0,3.466666666666667
D5FQ3,D5FQ3,EVANGELIA D,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,LIB,11.65,ONAHAMA,OPEN SEA,SELA,,,9689184,SELA,2023-11-30 01:46:00,2023-11-30 09:00:00,2023-11-30 10:05:00,2023-11-30 01:46:00,8.316666666666666,7.5,400.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,2,True,False,False,False,True,False,False,False,5,199.0,34570.0,32.0,1.0833333333333333
9V2330,9V2330,CSK LONGEVITY,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,SNG,10.41,"OTHER, CHINA (COAST)",SAMARINDA,SELA,,,9679799,SELA,2023-11-25 04:18:00,2023-11-25 15:07:00,2023-11-25 13:11:00,2023-11-25 04:18:00,8.883333333333333,7.5,400.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1,2,True,False,False,False,True,False,False,False,4,224.0,40963.0,32.0,1.9333333333333333
VROO4,VROO4,YM WHOLESOME,CONTAINER,HKG,13.8,"YANTIAN, SHENZHEN",SINGAPORE,KC5,MB,MB,9704611,KC5,2024-08-14 02:18:00,2024-08-14 23:59:00,2024-08-14 20:16:00,2024-08-14 02:18:00,17.966666666666665,15.5,400.0,472.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,3,False,False,True,False,False,False,True,False,10,368.0,144651.0,51.0,3.716666666666667
H3RS,H3RS,NEW FACE,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,PAN,12.49,VANCOUVER,"OTHER, INDIA",SELA,,,9727443,SELA,2023-11-25 22:31:00,2023-11-26 15:48:00,2023-11-26 09:52:00,2023-11-25 22:31:00,11.35,7.5,400.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3,2,True,False,False,False,True,False,False,False,4,189.0,32378.0,32.0,5.933333333333334
D5NY6,D5NY6,ASTERION,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,LIB,14.4,VANCOUVER,"FANGCHENG, GX",SELA,,,9729908,SELA,2024-07-14 21:16:00,2024-07-15 09:06:00,2024-07-15 17:51:00,2024-07-14 21:16:00,20.583333333333332,7.5,400.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,3,2,False,False,True,False,False,False,True,False,6,229.0,44043.0,32.0,8.75
V7UI2,V7UI2,CONSTANTINOS G.O.,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,MAR,8.1,"SHANWEI, GD",OPEN SEA,CLP,,,9437098,SELA,2024-08-22 17:10:00,2024-08-22 23:00:00,2024-08-22 22:55:00,2024-08-22 17:10:00,5.75,7.5,400.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3,3,False,False,True,False,False,False,True,False,13,229.0,47984.0,36.0,0.08333333333333333
V7WY7,V7WY7,NORD FERRUM,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,MAR,11.84,"ZHANJIANG, GD",OPEN SEA,SELA,,,9587386,SELA,2023-11-29 16:18:00,2023-11-30 08:00:00,2023-12-01 00:21:00,2023-11-29 16:18:00,32.05,7.5,400.0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3,2,True,False,False,False,True,False,False,False,3,292.0,93733.0,45.0,16.35
CQAG,CQAG,GERTRUDE OLDENDORFF,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,PTG,14.14,TANJUNG BARA,"YANZHOU, HUIZHOU, GD",PT,,,9727601,SELA,2023-11-30 01:09:00,2023-11-30 06:26:00,2023-11-30 05:09:00,2023-11-30 01:09:00,4.0,7.5,400.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1,True,False,False,False,True,False,False,False,4,229.0,44218.0,32.0,1.2833333333333334
BSIA4,BSIA4,SHEN KUO,OTHER,CHR,5.7,OPEN SEA,"CHIWAN, SHENZHEN",OT,,,9841639,SWLA,2024-05-16 09:44:00,2024-05-16 13:00:00,2024-05-16 13:21:00,2024-05-16 09:44:00,3.6166666666666667,7.5,400.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2,2,False,True,False,False,False,True,False,False,6,63.0,2771.0,23.0,0.35
H9NN,H9NN,CRIMSON SATURN,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,PAN,8.5,"QINHUANGDAO, HB",OPEN SEA,SELA,,,9244685,SELA,2024-09-21 13:40:00,2024-09-22 11:46:00,2024-09-21 21:39:00,2024-09-21 13:40:00,7.983333333333333,7.5,400.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,2,2,True,False,False,False,True,False,False,False,9,199.0,40360.0,32.0,14.116666666666667
9HFM9,9HFM9,SALDANHA,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,MTA,13.62,NEWCASTLE,"OTHER, CHINA (RIVER)",SWLA,,,9268992,SWLA,2024-08-10 00:03:00,2024-08-10 22:00:00,2024-08-10 11:41:00,2024-08-10 00:03:00,11.633333333333333,7.5,400.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1,3,False,False,True,False,False,False,True,False,10,225.0,39044.0,32.0,10.316666666666666
HOXM,HOXM,GRAND EAGLE,CAR CARRIER,PAN,9.0,KWANGYANG,SINGAPORE,KC16,,,9267663,KC16,2023-12-01 00:34:00,2023-12-01 14:57:00,2023-12-01 08:13:00,2023-12-01 00:34:00,7.65,15.5,400.0,350.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1,2,False,False,False,True,False,False,False,True,2,199.0,58947.0,32.0,6.733333333333333
BSXQ,BSXQ,YONG FA MEN,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,CHR,7.5,GUANGZHOU,"OTHER, INDONESIA",SELA,,,9216224,SWLA,2024-09-23 10:41:00,2024-09-23 16:00:00,2024-09-23 15:20:00,2024-09-23 10:41:00,4.65,7.5,400.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,3,True,False,False,False,True,False,False,False,15,224.0,39831.0,32.0,0.6666666666666666
3FGS4,3FGS4,GOLDEN EAGLE,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,PAN,7.7,"YANGJIANG, GD",CAMPHA,SWLA,WL,LKTPBS,9228394,SWLA,2024-03-08 01:00:00,2024-03-08 15:00:00,2024-03-08 07:48:00,2024-03-08 01:00:00,6.8,7.5,400.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1,2,False,True,False,False,False,True,False,False,5,171.0,19882.0,27.0,7.2
3EWE8,3EWE8,ELLIE,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,PAN,10.34,"RIZHAO, SD","OTHER, OMAN",SELA,,,9082726,SELA,2024-09-25 03:06:00,2024-09-25 08:00:00,2024-09-25 06:52:00,2024-09-25 03:06:00,3.7666666666666666,7.5,400.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,2,True,False,False,False,True,False,False,False,13,224.0,35903.0,32.0,1.1333333333333333
3EQM8,3EQM8,OMIROS,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,PAN,14.22,"TABONEO, INDONESIA",BANJARMASIN,HKE,,,9538763,SWLA,2023-12-01 19:03:00,2023-12-09 16:49:00,2023-12-08 20:54:00,2023-12-01 19:03:00,169.85,7.5,400.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,3,3,False,False,False,True,False,False,False,True,3,225.0,41342.0,32.0,19.916666666666668
D5YU6,D5YU6,MARIANNA I,CONTAINER,LIB,12.1,"NINGBO, ZJ","YANTIAN, GD",MB,WL,LKTPBS,9162227,KC2,2024-07-17 11:43:00,2024-07-17 20:00:00,2024-07-17 21:08:00,2024-07-17 11:43:00,9.416666666666666,15.5,370.0,305.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2,3,False,False,True,False,False,False,True,False,11,299.0,80942.0,42.0,1.1333333333333333
8PRO3,8PRO3,CHEM SINYOO,"TANKER (CRUDE,FUEL,DIESEL,LUB)",BBD,10.25,PENGLAI,SINGAPORE,SLA,,,9248461,SLA,2023-12-03 01:13:00,2023-12-03 13:00:00,2023-12-03 09:35:00,2023-12-03 01:13:00,8.366666666666667,7.5,400.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,2,False,False,False,True,False,False,False,True,4,153.0,15148.0,25.0,3.4166666666666665
VRNB2,VRNB2,SHAO SHAN 8,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,HKG,7.3,"PUTIAN, FJ",OPEN SEA,SELA,,,9670810,SELA,2024-09-03 13:23:00,2024-09-03 20:00:00,2024-09-03 19:23:00,2024-09-03 13:23:00,6.0,7.5,400.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,3,True,False,False,False,True,False,False,False,10,225.0,40913.0,32.0,0.6166666666666667
9V6987,9V6987,ARIZONA LADY,"TANKER (CRUDE,FUEL,DIESEL,LUB)",SNG,8.4,YOKKAICHI,SINGAPORE,SLA,,,9831062,SLA,2023-12-03 20:37:00,2023-12-04 15:00:00,2023-12-04 11:16:00,2023-12-03 20:37:00,14.65,7.5,400.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,3,2,False,False,False,True,False,False,False,True,2,237.0,60465.0,44.0,3.7333333333333334
VRLT6,VRLT6,SEREN,MULTI-PURPOSE(SEMI CONT.),HKG,7.5,"FANGCHENG, GX",SINGAPORE,SELA,,,9458391,SELA,2023-12-04 06:00:00,2023-12-05 14:40:00,2023-12-04 17:07:00,2023-12-04 06:00:00,11.116666666666667,7.5,400.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1,2,False,False,False,True,False,False,False,True,4,166.0,20965.0,27.0,21.55
